scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
60000002261200287,TELEVID4916_SCANNER19,BG001000355357134432960000002261200287,11/03/2025,01/03/2025,5535713443,BG001,Slavic,BG,3,29,SEVERAL WEEKS AGO WHEN IT STARTED TO HURT,0.8983,SEVERAL WEEKS AGO WHEN IT STARTED TO HURT,,Match,D441/01,several weeks ago (that) Tom's ankle started troubling/several weeks ago (that)/Tom's ankle started troubling/several weeks ago (that) Tom's ankle began troubling/several weeks ago (that)/Tom's ankle began troubling/several weeks ago (that) Tom's ankle started bothering/several weeks ago (that)/Tom's ankle started bothering/several weeks ago (that) Tom's ankle began bothering/several weeks ago (that)/Tom's ankle began bothering/several weeks ago when Tom's ankle started troubling/several weeks ago when/Tom's ankle started troubling/several weeks ago when Tom's ankle began troubling/several weeks ago when/Tom's ankle began troubling/several weeks ago when Tom's ankle started bothering/several weeks ago when/Tom's ankle started bothering/several weeks ago when Tom's ankle began bothering/several weeks ago when/Tom's ankle began bothering/several weeks ago Tom's ankle began to bother/several weeks ago/Tom's ankle began to bother/several weeks ago Tom's ankle began to trouble/several weeks ago/Tom's ankle began to trouble/several weeks ago Tom's ankle started to bother/several weeks ago/Tom's ankle started to bother/several weeks ago Tom's ankle started to trouble/several weeks ago/Tom's ankle started to trouble
60000002261200288,TELEVID4916_SCANNER19,BG001000455357134432160000002261200288,11/03/2025,01/03/2025,5535713443,BG001,Slavic,BG,4,21,RERIODICALLY,0.8752,RERIODICALLY,,Match,D441/01,periodically
60000002261200289,TELEVID4916_SCANNER19,BG001000555357134432560000002261200289,11/03/2025,01/03/2025,5535713443,BG001,Slavic,BG,5,25,"HER MIND, WHICH RESULTED IN",0.8899,"HER MIND, WHICH RESULTED IN",,Match,D441/01,and this resulted in (her having)/her mind which resulted in (her having)/her mind/which resulted in (her having)/her mind which resulted in her getting into/her mind/which resulted in her getting into/her mind and this resulted in (her having)/her mind
60000002261200289,TELEVID4916_SCANNER19,BG001000555357134434360000002261200289,11/03/2025,01/03/2025,5535713443,BG001,Slavic,BG,5,43,B,0.8785,B,,Match,D441/01,B
60000002261200290,TELEVID4916_SCANNER19,BG001000655357134432760000002261200290,11/03/2025,01/03/2025,5535713443,BG001,Slavic,BG,6,27,IS DUE TO OPEN,0.8759,IS DUE TO OPEN,,Match,D441/01,[is/'s] due to open/[is/'s] due/to open/[is/'s] due to be open(ed)/[is/'s] due/to be open(ed)
60000002267500356,TELEVID4927_SCANNER19,DE004800255357134432560000002267500356,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8002,25,"HER MIND, WHICH RESULTED IN",0.8925,"HER MIND, WHICH RESULTED IN",,Match,D441/01,and this resulted in (her having)/her mind which resulted in (her having)/her mind/which resulted in (her having)/her mind which resulted in her getting into/her mind/which resulted in her getting into/her mind and this resulted in (her having)/her mind
60000002267500358,TELEVID4927_SCANNER19,DE004800455357134432560000002267500358,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8004,25,"HER MIND, IT RESULTED IN",0.8858,"HER MIND, IT RESULTED IN",,Match,D441/01,and this resulted in (her having)/her mind which resulted in (her having)/her mind/which resulted in (her having)/her mind which resulted in her getting into/her mind/which resulted in her getting into/her mind and this resulted in (her having)/her mind
60000002267500358,TELEVID4927_SCANNER19,DE004800455357134432960000002267500358,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8004,29,"WEEKS AGO, THAT HIS ANKLE STARTED HURTING",0.8659,"WEEKS AGO, THAT HIS ANKLE STARTED HURTING",,Match,D441/01,several weeks ago (that) Tom's ankle started troubling/several weeks ago (that)/Tom's ankle started troubling/several weeks ago (that) Tom's ankle began troubling/several weeks ago (that)/Tom's ankle began troubling/several weeks ago (that) Tom's ankle started bothering/several weeks ago (that)/Tom's ankle started bothering/several weeks ago (that) Tom's ankle began bothering/several weeks ago (that)/Tom's ankle began bothering/several weeks ago when Tom's ankle started troubling/several weeks ago when/Tom's ankle started troubling/several weeks ago when Tom's ankle began troubling/several weeks ago when/Tom's ankle began troubling/several weeks ago when Tom's ankle started bothering/several weeks ago when/Tom's ankle started bothering/several weeks ago when Tom's ankle began bothering/several weeks ago when/Tom's ankle began bothering/several weeks ago Tom's ankle began to bother/several weeks ago/Tom's ankle began to bother/several weeks ago Tom's ankle began to trouble/several weeks ago/Tom's ankle began to trouble/several weeks ago Tom's ankle started to bother/several weeks ago/Tom's ankle started to bother/several weeks ago Tom's ankle started to trouble/several weeks ago/Tom's ankle started to trouble
60000002267500359,TELEVID4927_SCANNER19,DE004800555357134432960000002267500359,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8005,29,SEVERAL WEEKS AGO SINCE HIS ANKLE HAS TROUBLED,0.8949,SEVERAL WEEKS AGO SINCE HIS ANKLE HAS TROUBLED,,Match,D441/01,several weeks ago (that) Tom's ankle started troubling/several weeks ago (that)/Tom's ankle started troubling/several weeks ago (that) Tom's ankle began troubling/several weeks ago (that)/Tom's ankle began troubling/several weeks ago (that) Tom's ankle started bothering/several weeks ago (that)/Tom's ankle started bothering/several weeks ago (that) Tom's ankle began bothering/several weeks ago (that)/Tom's ankle began bothering/several weeks ago when Tom's ankle started troubling/several weeks ago when/Tom's ankle started troubling/several weeks ago when Tom's ankle began troubling/several weeks ago when/Tom's ankle began troubling/several weeks ago when Tom's ankle started bothering/several weeks ago when/Tom's ankle started bothering/several weeks ago when Tom's ankle began bothering/several weeks ago when/Tom's ankle began bothering/several weeks ago Tom's ankle began to bother/several weeks ago/Tom's ankle began to bother/several weeks ago Tom's ankle began to trouble/several weeks ago/Tom's ankle began to trouble/several weeks ago Tom's ankle started to bother/several weeks ago/Tom's ankle started to bother/several weeks ago Tom's ankle started to trouble/several weeks ago/Tom's ankle started to trouble
60000002267500360,TELEVID4927_SCANNER19,DE004800655357134432560000002267500360,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8006,25,"HER MIND, WHICH RESULTED IN",0.8768,"HER MIND, WHICH RESULTED IN",,Match,D441/01,and this resulted in (her having)/her mind which resulted in (her having)/her mind/which resulted in (her having)/her mind which resulted in her getting into/her mind/which resulted in her getting into/her mind and this resulted in (her having)/her mind
60000002267500360,TELEVID4927_SCANNER19,DE004800655357134432960000002267500360,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8006,29,SEVERAL WEEKS AGO THAT TOM'S ANKLE STARTED TROUBLING,0.8757,SEVERAL WEEKS AGO THAT TOM'S ANKLE STARTED TROUBLING,,Match,D441/01,several weeks ago (that) Tom's ankle started troubling/several weeks ago (that)/Tom's ankle started troubling/several weeks ago (that) Tom's ankle began troubling/several weeks ago (that)/Tom's ankle began troubling/several weeks ago (that) Tom's ankle started bothering/several weeks ago (that)/Tom's ankle started bothering/several weeks ago (that) Tom's ankle began bothering/several weeks ago (that)/Tom's ankle began bothering/several weeks ago when Tom's ankle started troubling/several weeks ago when/Tom's ankle started troubling/several weeks ago when Tom's ankle began troubling/several weeks ago when/Tom's ankle began troubling/several weeks ago when Tom's ankle started bothering/several weeks ago when/Tom's ankle started bothering/several weeks ago when Tom's ankle began bothering/several weeks ago when/Tom's ankle began bothering/several weeks ago Tom's ankle began to bother/several weeks ago/Tom's ankle began to bother/several weeks ago Tom's ankle began to trouble/several weeks ago/Tom's ankle began to trouble/several weeks ago Tom's ankle started to bother/several weeks ago/Tom's ankle started to bother/several weeks ago Tom's ankle started to trouble/several weeks ago/Tom's ankle started to trouble
60000002267500360,TELEVID4927_SCANNER19,DE004800655357134433060000002267500360,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8006,30,"OF THE ORDINARY, ACCORDING TO THE",0.8994,"OF THE ORDINARY, ACCORDING TO THE",,Match,D441/01,of the ordinary in the/of the ordinary/in the
60000002267500361,TELEVID4927_SCANNER19,DE004800755357134432660000002267500361,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8007,26,HAS TECHNOLOGY ADVANCED AS,0.8615,HAS TECHNOLOGY ADVANCED AS,,Match,D441/01,has technology advanced as/has technology advanced/as/has technology advanced so/has technology advanced/so
60000002267500361,TELEVID4927_SCANNER19,DE004800755357134432760000002267500361,13/03/2025,01/03/2025,5535713443,DE004,Germanic,DE,8007,27,IS DUE TO OPEN,0.8574,IS DUE TO OPEN,,Match,D441/01,[is/'s] due to open/[is/'s] due/to open/[is/'s] due to be open(ed)/[is/'s] due/to be open(ed)
60000002275500565,TELEVID4952_SCANNER19,DE077800255357134431660000002275500565,17/03/2025,01/03/2025,5535713443,DE077,Germanic,DE,8002,16,IT,0.8686,IT,,Match,D441/01,what
60000002275500568,TELEVID4952_SCANNER19,DE077800555357134432960000002275500568,17/03/2025,01/03/2025,5535713443,DE077,Germanic,DE,8005,29,WEEKS AGO WHEN TOM'S ANKLE BEGAN PAINING,0.899,WEEKS AGO WHEN TOM'S ANKLE BEGAN PAINING,,Match,D441/01,several weeks ago (that) Tom's ankle started troubling/several weeks ago (that)/Tom's ankle started troubling/several weeks ago (that) Tom's ankle began troubling/several weeks ago (that)/Tom's ankle began troubling/several weeks ago (that) Tom's ankle started bothering/several weeks ago (that)/Tom's ankle started bothering/several weeks ago (that) Tom's ankle began bothering/several weeks ago (that)/Tom's ankle began bothering/several weeks ago when Tom's ankle started troubling/several weeks ago when/Tom's ankle started troubling/several weeks ago when Tom's ankle began troubling/several weeks ago when/Tom's ankle began troubling/several weeks ago when Tom's ankle started bothering/several weeks ago when/Tom's ankle started bothering/several weeks ago when Tom's ankle began bothering/several weeks ago when/Tom's ankle began bothering/several weeks ago Tom's ankle began to bother/several weeks ago/Tom's ankle began to bother/several weeks ago Tom's ankle began to trouble/several weeks ago/Tom's ankle began to trouble/several weeks ago Tom's ankle started to bother/several weeks ago/Tom's ankle started to bother/several weeks ago Tom's ankle started to trouble/several weeks ago/Tom's ankle started to trouble
60000002275500568,TELEVID4952_SCANNER19,DE077800555357134433660000002275500568,17/03/2025,01/03/2025,5535713443,DE077,Germanic,DE,8005,36,B,0.8513,B,,Match,D441/01,C
60000002481000010,TELEVID5366_SCANNER18,GR118800673119239971960000002481000010,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8006,19,INSTICTIVELY,0.8694,INSTICTIVELY,,Match,D441/01,instinctively
60000002481000010,TELEVID5366_SCANNER18,GR118800673119239972960000002481000010,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8006,29,NO WAY OF TELLING HOW LONG THE PROJECT,0.8771,NO WAY OF TELLING HOW LONG THE PROJECT,,Match,D441/01,no (way of) telling how long the project/no (way of) telling/how long the project/no (way of) telling how long this project/no (way of) telling/how long this project
60000002481000019,TELEVID5366_SCANNER18,GR118801573119239972660000002481000019,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8015,26,WADNING HAS ISSUED THE,0.8836,WADNING HAS ISSUED THE,,Match,D441/01,warning [has/'s] been issued to/warning [has/'s]/been issued to
60000002481000019,TELEVID5366_SCANNER18,GR118801573119239973160000002481000019,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8015,31,B,0.8681,B,,Match,D441/01,B
60000002481000027,TELEVID5366_SCANNER18,GR118802373119239971260000002481000027,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8023,12,BIGGER,0.8881,BIGGER,,Match,D441/01,that
60000002481000028,TELEVID5366_SCANNER18,GR118802473119239972260000002481000028,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8024,22,DISORIENTED,0.8784,DISORIENTED,,Match,D441/01,disorientated/disoriented
60000002481000036,TELEVID5366_SCANNER18,GR118803273119239972760000002481000036,15/05/2025,10/05/2025,7311923997,GR118,Greek,GR,8032,27,TO THE PROMPT OF,0.8539,TO THE PROMPT OF,,Match,D441/01,to the prompt intervention on the part of/to the prompt intervention/on the part of/to a prompt intervention on the part of/to a prompt intervention/on the part of/to prompt intervention on the part of/to prompt intervention/on the part of/to the prompt intervention of/to the prompt intervention/of/to the prompt intervention by/to the prompt intervention/by/to the prompt intervention from/to the prompt intervention/from/to a prompt intervention by/to a prompt intervention/by/to a prompt intervention from/to a prompt intervention/from/to prompt intervention by/to prompt intervention/by/to prompt intervention from/to prompt intervention/from
60000002516000031,TELEVID5404_SCANNER19,GR005810573119239972060000002516000031,19/05/2025,10/05/2025,7311923997,GR005,Greek,GR,8105,20,UNCOMFORTABLE,0.8895,UNCOMFORTABLE,,Match,D441/01,uncomfortable/discomforting
60000002645200591,BX0756448_SCANNER19,GR118802223607922432760000002645200591,21/05/2025,17/05/2025,2360792243,GR118,Greek,GR,8022,27,BEHAVIOUR YESTERDAY WAS COMPLETELY OUT,0.8891,BEHAVIOUR YESTERDAY WAS COMPLETELY OUT,,Match,D441/01,[behaviour/behavior] yesterday was completely out/[behaviour/behavior] yesterday was/completely out
60000002645200593,BX0756448_SCANNER19,GR118802423607922432460000002645200593,21/05/2025,17/05/2025,2360792243,GR118,Greek,GR,8024,24,INVEIL,0.8868,INVEIL,,Match,D441/01,unveiled
60000002645200593,BX0756448_SCANNER19,GR118802423607922432660000002645200593,21/05/2025,17/05/2025,2360792243,GR118,Greek,GR,8024,26,IMPORTANTS OF FINDING A SOLUTION,0.8961,IMPORTANTS OF FINDING A SOLUTION,,Match,D441/01,importance of finding a solution/importance of/finding a solution/importance of finding an answer/importance of/finding an answer/importance of finding the solution/importance of/finding the solution/importance of finding the answer/importance of/finding the answer
60000002645200594,BX0756448_SCANNER19,GR118802523607922431560000002645200594,21/05/2025,17/05/2025,2360792243,GR118,Greek,GR,8025,15,OF,0.8524,OF,,Match,D441/01,of
60000002645200594,BX0756448_SCANNER19,GR118802523607922432860000002645200594,21/05/2025,17/05/2025,2360792243,GR118,Greek,GR,8025,28,WAS TALKED INTO PERSUASING BOTH DRESSES BY,0.8707,WAS TALKED INTO PERSUASING BOTH DRESSES BY,,Match,D441/01,was talked into buying both dresses by/was talked into/buying both dresses by/got talked into buying both dresses by/got talked into/buying both dresses by
